index,elapsed_s,model,series_r,series_l,series_c,current_phase_deg,voltage_phase_deg,samples_per_period,current_amplitude_a,shunt_resistance_ohm,current_pga,phase_diff_deg,dds_frequency_hz,shunt_range,voltage_pga,impedance_mag_ohm,impedance_imag_ohm,captured_cycles,voltage_amplitude_v,impedance_real_ohm,sample_rate_hz
752,42.011803,Series RL,0.662298,0.000108833969805,,-152.637573,116.252685,20.000000,0.007853,100.000000,0,88.890296,50000,0,0,34.197612,34.191200,20.000000,0.268543,0.662298,1000000
753,42.068032,Series RL,0.274692,0.000108092931657,,-94.453727,175.082794,20.000000,0.007851,100.000000,0,89.536529,50000,0,0,33.959506,33.958396,20.000000,0.266601,0.274692,1000000
754,42.124857,Series RL,0.430300,0.000109226429979,,-35.594284,-126.312736,20.000000,0.007852,100.000000,0,89.281547,50000,0,0,34.317192,34.314495,20.000000,0.269444,0.430300,1000000
755,42.180233,Series RL,0.542742,0.000109885296429,,74.634788,-16.265937,20.000000,0.007849,100.000000,0,89.099273,50000,0,0,34.525749,34.521484,20.000000,0.270995,0.542742,1000000
756,42.235556,Series RL,0.393209,0.000108587024995,,-127.518127,141.821472,20.000000,0.007854,100.000000,0,89.339607,50000,0,0,34.115886,34.113620,20.000000,0.267940,0.393209,1000000
757,42.293569,Series RL,0.585530,0.000110016411455,,166.275039,75.304473,20.000000,0.007852,100.000000,0,89.029441,50000,0,0,34.567634,34.562675,20.000000,0.271415,0.585530,1000000
758,42.348764,Series RL,0.688375,0.000109328935312,,152.100357,60.952190,20.000000,0.007854,100.000000,0,88.851829,50000,0,0,34.353595,34.346698,20.000000,0.269811,0.688375,1000000
759,42.406959,Series RL,0.289144,0.000108118275491,,140.094955,49.607231,20.000000,0.007851,100.000000,0,89.512268,50000,0,0,33.967590,33.966358,20.000000,0.266669,0.289144,1000000
760,42.461890,Series RL,0.438196,0.000108184986877,,-78.280349,-169.019027,20.000000,0.007854,100.000000,0,89.261322,50000,0,0,33.990142,33.987316,20.000000,0.266959,0.438196,1000000
761,42.518969,Series RL,0.526802,0.000109834344566,,93.002807,2.128121,20.000000,0.007849,100.000000,0,89.125320,50000,0,0,34.509498,34.505477,20.000000,0.270859,0.526802,1000000
762,42.617992,Series RL,0.696000,0.000109658449706,,6.801627,-84.355766,20.000000,0.007851,100.000000,0,88.842597,50000,0,0,34.457248,34.450218,20.000000,0.270526,0.696000,1000000
763,42.677131,Series RL,0.374725,0.000108379267316,,-128.134979,141.234466,20.000000,0.007852,100.000000,0,89.369438,50000,0,0,34.050415,34.048351,20.000000,0.267373,0.374725,1000000
764,42.732146,Series RL,0.691879,0.000109196085498,,44.353580,-46.801837,20.000000,0.007852,100.000000,0,88.844581,50000,0,0,34.311939,34.304962,20.000000,0.269426,0.691879,1000000
765,42.787973,Series RL,0.697620,0.000109791156281,,42.685459,-48.473228,20.000000,0.007852,100.000000,0,88.841308,50000,0,0,34.498962,34.491909,20.000000,0.270890,0.697620,1000000
766,42.846490,Series RL,0.593521,0.000108225517274,,136.945983,45.945884,20.000000,0.007852,100.000000,0,88.999916,50000,0,0,34.005229,34.000049,20.000000,0.267022,0.593521,1000000
767,42.906201,Series RL,0.670363,0.000109328667931,,-81.825950,-172.944091,20.000000,0.007855,100.000000,0,88.881866,50000,0,0,34.353157,34.346614,20.000000,0.269851,0.670363,1000000
768,42.960375,Series RL,0.444988,0.000109510492905,,-106.984329,162.274597,20.000000,0.007853,100.000000,0,89.258956,50000,0,0,34.406612,34.403736,20.000000,0.270197,0.444988,1000000
769,43.014448,Series RL,0.599235,0.000109932750067,,94.188049,3.194015,20.000000,0.007851,100.000000,0,89.005973,50000,0,0,34.541591,34.536392,20.000000,0.271200,0.599235,1000000
770,43.071618,Series RL,0.580947,0.000109980614325,,3.349142,-87.614143,20.000000,0.007849,100.000000,0,89.036712,50000,0,0,34.556312,34.551429,20.000000,0.271249,0.580947,1000000
771,43.132392,Series RL,0.575305,0.000109918018686,,-122.788711,146.256835,20.000000,0.007849,100.000000,0,89.045524,50000,0,0,34.536556,34.531764,20.000000,0.271067,0.575305,1000000
772,43.192295,Series RL,0.616502,0.000109926616236,,-14.168903,-105.191619,20.000000,0.007849,100.000000,0,88.977279,50000,0,0,34.539966,34.534465,20.000000,0.271106,0.616502,1000000
773,43.250399,Series RL,0.478949,0.000109637368042,,91.495704,0.699039,20.000000,0.007851,100.000000,0,89.203330,50000,0,0,34.446926,34.443595,20.000000,0.270439,0.478949,1000000
774,43.311678,Series RL,0.395287,0.000109079517234,,-126.043403,143.295700,20.000000,0.007851,100.000000,0,89.339111,50000,0,0,34.270622,34.268341,20.000000,0.269071,0.395287,1000000
775,43.370879,Series RL,0.650487,0.000108474524732,,-97.779258,171.127212,20.000000,0.007853,100.000000,0,88.906471,50000,0,0,34.084484,34.078277,20.000000,0.267677,0.650487,1000000
776,43.429181,Series RL,0.673668,0.000109831358819,,-101.342628,167.538864,20.000000,0.007854,100.000000,0,88.881492,50000,0,0,34.511116,34.504539,20.000000,0.271048,0.673668,1000000
777,43.485590,Series RL,0.691938,0.000109275070913,,-117.851676,150.993621,20.000000,0.007855,100.000000,0,88.845321,50000,0,0,34.336750,34.329776,20.000000,0.269699,0.691938,1000000
778,43.543727,Series RL,0.657079,0.000109077610558,,-171.349502,97.551971,20.000000,0.007854,100.000000,0,88.901496,50000,0,0,34.274040,34.267742,20.000000,0.269183,0.657079,1000000
779,43.603694,Series RL,0.384483,0.000108843232623,,-162.630752,106.725044,20.000000,0.007853,100.000000,0,89.355781,50000,0,0,34.196269,34.194110,20.000000,0.268559,0.384483,1000000
780,43.660839,Series RL,0.418422,0.000109076977121,,89.914215,-0.785361,20.000000,0.007851,100.000000,0,89.300422,50000,0,0,34.270095,34.267543,20.000000,0.269055,0.418422,1000000
781,43.719785,Series RL,0.548713,0.000109823939016,,-177.323623,91.765228,20.000000,0.007848,100.000000,0,89.088859,50000,0,0,34.506572,34.502208,20.000000,0.270795,0.548713,1000000
782,43.778785,Series RL,0.309653,0.000108154543719,,-111.663459,157.814376,20.000000,0.007853,100.000000,0,89.477851,50000,0,0,33.979164,33.977752,20.000000,0.266836,0.309653,1000000
783,43.836592,Series RL,0.303697,0.000107982726409,,175.961364,85.448448,20.000000,0.007850,100.000000,0,89.487075,50000,0,0,33.925136,33.923774,20.000000,0.266310,0.303697,1000000
784,43.891911,Series RL,0.697174,0.000108925245165,,27.032222,-64.134925,20.000000,0.007851,100.000000,0,88.832847,50000,0,0,34.226978,34.219875,20.000000,0.268704,0.697174,1000000
785,43.946679,Series RL,0.693694,0.000109757058926,,42.846271,-48.306259,20.000000,0.007853,100.000000,0,88.847480,50000,0,0,34.488174,34.481197,20.000000,0.270824,0.693694,1000000
786,44.001886,Series RL,0.575261,0.000109891538486,,111.383750,20.429121,20.000000,0.007851,100.000000,0,89.045372,50000,0,0,34.528236,34.523445,20.000000,0.271071,0.575261,1000000
787,44.061909,Series RL,0.548396,0.000109991541903,,129.336929,38.427700,20.000000,0.007849,100.000000,0,89.090774,50000,0,0,34.559215,34.554862,20.000000,0.271259,0.548396,1000000
788,44.119011,Series RL,0.309113,0.000108053725429,,-22.234170,-112.755889,20.000000,0.007849,100.000000,0,89.478279,50000,0,0,33.947486,33.946079,20.000000,0.266458,0.309113,1000000
789,44.174103,Series RL,0.680621,0.000109882371162,,-84.338478,-175.468002,20.000000,0.007853,100.000000,0,88.870483,50000,0,0,34.527275,34.520565,20.000000,0.271138,0.680621,1000000
790,44.229295,Series RL,0.380820,0.000108629793111,,106.716186,16.076850,20.000000,0.007852,100.000000,0,89.360671,50000,0,0,34.129180,34.127056,20.000000,0.267994,0.380820,1000000
791,44.285279,Series RL,0.664783,0.000110011662271,,23.624162,-67.477790,20.000000,0.007853,100.000000,0,88.898048,50000,0,0,34.567577,34.561183,20.000000,0.271457,0.664783,1000000
792,44.339328,Series RL,0.671314,0.000109459712928,,79.801940,-11.316442,20.000000,0.007852,100.000000,0,88.881622,50000,0,0,34.394336,34.387783,20.000000,0.270068,0.671314,1000000
793,44.394419,Series RL,0.590676,0.000109978612156,,130.101531,39.122112,20.000000,0.007853,100.000000,0,89.020568,50000,0,0,34.555847,34.550800,20.000000,0.271353,0.590676,1000000
794,44.451355,Series RL,0.340829,0.000108178101834,,123.186553,32.611968,20.000000,0.007852,100.000000,0,89.425415,50000,0,0,33.986862,33.985153,20.000000,0.266853,0.340829,1000000
795,44.506492,Series RL,0.661730,0.000108898857275,,171.046707,79.938606,20.000000,0.007853,100.000000,0,88.891899,50000,0,0,34.217983,34.211585,20.000000,0.268707,0.661730,1000000
796,44.563464,Series RL,0.376136,0.000108075459628,,-149.813003,119.552268,20.000000,0.007855,100.000000,0,89.365295,50000,0,0,33.954990,33.952907,20.000000,0.266727,0.376136,1000000
797,44.621317,Series RL,0.652891,0.00010991017553,,77.216812,-13.866423,20.000000,0.007852,100.000000,0,88.916755,50000,0,0,34.535472,34.529300,20.000000,0.271168,0.652891,1000000
798,44.677283,Series RL,0.504332,0.000109770367462,,-159.904357,109.257751,20.000000,0.007849,100.000000,0,89.162132,50000,0,0,34.489067,34.485378,20.000000,0.270696,0.504332,1000000
799,44.733553,Series RL,0.654594,0.000108485563719,,46.182098,-44.918228,20.000000,0.007853,100.000000,0,88.899681,50000,0,0,34.088027,34.081745,20.000000,0.267694,0.654594,1000000
800,44.788344,Series RL,0.679051,0.000109294487816,,151.942550,60.809577,20.000000,0.007856,100.000000,0,88.867019,50000,0,0,34.342590,34.335876,20.000000,0.269807,0.679051,1000000
801,44.841665,Series RL,0.404207,0.000108922307164,,125.287712,34.610950,20.000000,0.007850,100.000000,0,89.323234,50000,0,0,34.221336,34.218952,20.000000,0.268638,0.404207,1000000
802,44.909419,Series RL,0.506798,0.000108162377325,,-132.608871,136.536651,20.000000,0.007853,100.000000,0,89.145523,50000,0,0,33.983993,33.980213,20.000000,0.266882,0.506798,1000000
803,44.993264,Series RL,0.365063,0.000108328267706,,-74.478034,-165.092636,20.000000,0.007854,100.000000,0,89.385414,50000,0,0,34.034286,34.032329,20.000000,0.267321,0.365063,1000000
804,45.061508,Series RL,0.673382,0.00010976202456,,114.411056,23.292327,20.000000,0.007853,100.000000,0,88.881263,50000,0,0,34.489334,34.482757,20.000000,0.270836,0.673382,1000000
805,45.123587,Series RL,0.467933,0.000109576462628,,127.475730,36.696960,20.000000,0.007848,100.000000,0,89.221221,50000,0,0,34.427642,34.424461,20.000000,0.270201,0.467933,1000000
806,45.178014,Series RL,0.703162,0.000109564490994,,-100.519882,168.309783,20.000000,0.007852,100.000000,0,88.829689,50000,0,0,34.427879,34.420700,20.000000,0.270339,0.703162,1000000
807,45.233299,Series RL,0.640451,0.000110028809625,,-49.542434,-140.603897,20.000000,0.007852,100.000000,0,88.938537,50000,0,0,34.572502,34.566570,20.000000,0.271465,0.640451,1000000
808,45.288916,Series RL,0.297705,0.000108122741378,,-112.970260,156.527557,20.000000,0.007849,100.000000,0,89.497848,50000,0,0,33.969066,33.967761,20.000000,0.266619,0.297705,1000000
809,45.342490,Series RL,0.662030,0.000108690224243,,9.643426,-81.467300,20.000000,0.007855,100.000000,0,88.889274,50000,0,0,34.152458,34.146041,20.000000,0.268255,0.662030,1000000
810,45.398169,Series RL,0.409792,0.000109258582461,,-71.553688,-162.237701,20.000000,0.007851,100.000000,0,89.315994,50000,0,0,34.327045,34.324596,20.000000,0.269515,0.409792,1000000
811,45.451858,Series RL,0.711568,0.000109613571195,,42.868972,-48.314788,20.000000,0.007848,100.000000,0,88.816238,50000,0,0,34.443470,34.436119,20.000000,0.270324,0.711568,1000000
812,45.508358,Series RL,0.524451,0.000109799422788,,92.425460,1.554406,20.000000,0.007848,100.000000,0,89.128944,50000,0,0,34.498493,34.494506,20.000000,0.270746,0.524451,1000000
813,45.565502,Series RL,0.681719,0.000109338102636,,61.920989,-29.215978,20.000000,0.007850,100.000000,0,88.863029,50000,0,0,34.356342,34.349578,20.000000,0.269707,0.681719,1000000
814,45.621889,Series RL,0.460802,0.000108195016821,,137.660430,46.883731,20.000000,0.007853,100.000000,0,89.223297,50000,0,0,33.993587,33.990467,20.000000,0.266958,0.460802,1000000
815,45.676339,Series RL,0.708699,0.000108949105674,,-62.758579,-153.944747,20.000000,0.007854,100.000000,0,88.813819,50000,0,0,34.234706,34.227371,20.000000,0.268891,0.708699,1000000
816,45.731481,Series RL,0.387386,0.000109109568871,,-162.006973,107.345550,20.000000,0.007849,100.000000,0,89.352500,50000,0,0,34.279968,34.277782,20.000000,0.269058,0.387386,1000000
817,45.786697,Series RL,0.307653,0.000108028445258,,68.009689,-22.509693,20.000000,0.007850,100.000000,0,89.480621,50000,0,0,33.939529,33.938137,20.000000,0.266442,0.307653,1000000
818,45.840206,Series RL,0.379988,0.000108832110875,,-1.019866,-91.656616,20.000000,0.007851,100.000000,0,89.363243,50000,0,0,34.192729,34.190616,20.000000,0.268448,0.379988,1000000
819,45.894113,Series RL,0.576180,0.000108236081979,,-79.122879,-170.093658,20.000000,0.007852,100.000000,0,89.029228,50000,0,0,34.008251,34.003368,20.000000,0.267049,0.576180,1000000
820,45.948405,Series RL,0.629901,0.000108419422108,,100.264656,9.205181,20.000000,0.007853,100.000000,0,88.940528,50000,0,0,34.066787,34.060966,20.000000,0.267517,0.629901,1000000
821,46.002917,Series RL,0.322588,0.000108274536997,,-2.751492,-93.294845,20.000000,0.007851,100.000000,0,89.456642,50000,0,0,34.016979,34.015449,20.000000,0.267072,0.322588,1000000
822,46.065412,Series RL,0.570365,0.00010983257158,,146.951965,56.004955,20.000000,0.007851,100.000000,0,89.052986,50000,0,0,34.509635,34.504920,20.000000,0.270933,0.570365,1000000
823,46.120789,Series RL,0.572406,0.000110018474103,,75.532585,-15.416208,20.000000,0.007850,100.000000,0,89.051200,50000,0,0,34.568065,34.563323,20.000000,0.271354,0.572406,1000000
824,46.174733,Series RL,0.455958,0.000109191495469,,90.273483,-0.488047,20.000000,0.007852,100.000000,0,89.238479,50000,0,0,34.306549,34.303520,20.000000,0.269383,0.455958,1000000
825,46.229738,Series RL,0.342958,0.000108356524074,,-164.379379,105.043403,20.000000,0.007853,100.000000,0,89.422775,50000,0,0,34.042934,34.041206,20.000000,0.267341,0.342958,1000000
826,46.284651,Series RL,0.308398,0.000108015646017,,121.735160,31.214450,20.000000,0.007850,100.000000,0,89.479301,50000,0,0,33.935516,33.934116,20.000000,0.266386,0.308398,1000000
827,46.339900,Series RL,0.554179,0.000108318457395,,-7.056804,-97.989807,20.000000,0.007854,100.000000,0,89.066993,50000,0,0,34.033760,34.029247,20.000000,0.267305,0.554179,1000000
828,46.395716,Series RL,0.650152,0.000108499855833,,-152.109130,116.798171,20.000000,0.007855,100.000000,0,88.907287,50000,0,0,34.092437,34.086235,20.000000,0.267786,0.650152,1000000
829,46.450869,Series RL,0.336531,0.000108079199769,,-40.930240,-131.498107,20.000000,0.007852,100.000000,0,89.432136,50000,0,0,33.955749,33.954082,20.000000,0.266612,0.336531,1000000
830,46.504995,Series RL,0.666809,0.000109893177782,,-66.913085,-158.019577,20.000000,0.007854,100.000000,0,88.893501,50000,0,0,34.530399,34.523960,20.000000,0.271186,0.666809,1000000
831,46.604229,Series RL,0.356640,0.000108050507316,,84.166229,-6.435725,20.000000,0.007854,100.000000,0,89.398048,50000,0,0,33.946941,33.945068,20.000000,0.266612,0.356640,1000000
832,46.665749,Series RL,0.537093,0.000109922936573,,110.789527,19.898475,20.000000,0.007848,100.000000,0,89.108947,50000,0,0,34.537487,34.533309,20.000000,0.271053,0.537093,1000000
833,46.722725,Series RL,0.562893,0.00010995076959,,-86.477363,-177.410980,20.000000,0.007851,100.000000,0,89.066390,50000,0,0,34.546638,34.542053,20.000000,0.271232,0.562893,1000000
834,46.777199,Series RL,0.493380,0.000108187549271,,65.398406,-25.433254,20.000000,0.007852,100.000000,0,89.168334,50000,0,0,33.991703,33.988121,20.000000,0.266906,0.493380,1000000
835,46.833066,Series RL,0.660792,0.000109984064804,,-138.733657,130.170730,20.000000,0.007856,100.000000,0,88.904388,50000,0,0,34.558830,34.552513,20.000000,0.271484,0.660792,1000000
836,46.888526,Series RL,0.690991,0.000108795950872,,81.333992,-9.824185,20.000000,0.007852,100.000000,0,88.841819,50000,0,0,34.186241,34.179256,20.000000,0.268413,0.690991,1000000
837,46.943527,Series RL,0.661084,0.000109597238715,,-11.017343,-102.117301,20.000000,0.007852,100.000000,0,88.900039,50000,0,0,34.437332,34.430988,20.000000,0.270388,0.661084,1000000
838,46.999417,Series RL,0.663820,0.000108906398036,,81.097747,-10.013770,20.000000,0.007852,100.000000,0,88.888481,50000,0,0,34.220394,34.213954,20.000000,0.268711,0.663820,1000000
839,47.057295,Series RL,0.699897,0.000109643209029,,133.218505,42.054466,20.000000,0.007853,100.000000,0,88.835968,50000,0,0,34.452541,34.445430,20.000000,0.270573,0.699897,1000000
840,47.115077,Series RL,0.665153,0.000110015536102,,-84.870277,-175.972793,20.000000,0.007854,100.000000,0,88.897476,50000,0,0,34.568801,34.562400,20.000000,0.271503,0.665153,1000000
841,47.171078,Series RL,0.674205,0.000108566115219,,9.991566,-81.140876,20.000000,0.007854,100.000000,0,88.867568,50000,0,0,34.113716,34.107051,20.000000,0.267922,0.674205,1000000
842,47.229366,Series RL,0.660959,0.000109792671436,,-119.932998,148.969177,20.000000,0.007853,100.000000,0,88.902206,50000,0,0,34.498718,34.492385,20.000000,0.270904,0.660959,1000000
843,47.287419,Series RL,0.718015,0.000108794591689,,-98.616340,170.180191,20.000000,0.007852,100.000000,0,88.796524,50000,0,0,34.186370,34.178829,20.000000,0.268440,0.718015,1000000
844,47.342824,Series RL,0.424803,0.000109099914532,,90.081390,-0.628700,20.000000,0.007850,100.000000,0,89.289901,50000,0,0,34.277381,34.274749,20.000000,0.269072,0.424803,1000000
845,47.398221,Series RL,0.329194,0.00010818647975,,-147.265426,122.179626,20.000000,0.007852,100.000000,0,89.445068,50000,0,0,33.989379,33.987785,20.000000,0.266875,0.329194,1000000
846,47.452577,Series RL,0.442967,0.000109337618805,,18.467987,-72.270851,20.000000,0.007851,100.000000,0,89.261161,50000,0,0,34.352279,34.349426,20.000000,0.269703,0.442967,1000000
847,47.506797,Series RL,0.662801,0.000110011140243,,-174.687683,94.213661,20.000000,0.007853,100.000000,0,88.901329,50000,0,0,34.567375,34.561019,20.000000,0.271466,0.662801,1000000
848,47.565221,Series RL,0.636024,0.000109984621846,,-31.714406,-122.768959,20.000000,0.007851,100.000000,0,88.945449,50000,0,0,34.558544,34.552688,20.000000,0.271319,0.636024,1000000
849,47.623529,Series RL,0.382689,0.00010821602209,,-146.426101,122.928947,20.000000,0.007852,100.000000,0,89.355072,50000,0,0,33.999221,33.997066,20.000000,0.266960,0.382689,1000000
850,47.678636,Series RL,0.652236,0.000109947564209,,-157.054840,111.863349,20.000000,0.007856,100.000000,0,88.918212,50000,0,0,34.547203,34.541046,20.000000,0.271414,0.652236,1000000
851,47.733980,Series RL,0.347723,0.000108067724698,,12.825264,-77.761543,20.000000,0.007848,100.000000,0,89.413192,50000,0,0,33.952259,33.950477,20.000000,0.266468,0.347723,1000000
852,47.789880,Series RL,0.579827,0.000109955770238,,147.516738,56.555099,20.000000,0.007850,100.000000,0,89.038360,50000,0,0,34.548488,34.543624,20.000000,0.271210,0.579827,1000000
853,47.845719,Series RL,0.701547,0.00010973690036,,42.708782,-48.457000,20.000000,0.007853,100.000000,0,88.834220,50000,0,0,34.482002,34.474864,20.000000,0.270777,0.701547,1000000
854,47.901088,Series RL,0.398792,0.000108168641664,,-78.190422,-168.862762,20.000000,0.007853,100.000000,0,89.327644,50000,0,0,33.984523,33.982181,20.000000,0.266886,0.398792,1000000
855,47.954666,Series RL,0.319418,0.000107954119899,,49.364288,-41.175327,20.000000,0.007850,100.000000,0,89.460388,50000,0,0,33.916290,33.914787,20.000000,0.266235,0.319418,1000000
856,48.009534,Series RL,0.641459,0.000108532530343,,82.270210,-8.807567,20.000000,0.007851,100.000000,0,88.922218,50000,0,0,34.102535,34.096500,20.000000,0.267747,0.641459,1000000
857,48.072344,Series RL,0.446960,0.000109583736009,,-106.490058,162.766113,20.000000,0.007850,100.000000,0,89.256179,50000,0,0,34.429649,34.426746,20.000000,0.270289,0.446960,1000000
858,48.128560,Series RL,0.335097,0.000108132494393,,32.758705,-57.806465,20.000000,0.007851,100.000000,0,89.434837,50000,0,0,33.972476,33.970825,20.000000,0.266707,0.335097,1000000
859,48.187080,Series RL,0.386710,0.000108644362155,,-109.507949,159.842895,20.000000,0.007853,100.000000,0,89.350868,50000,0,0,34.133823,34.131633,20.000000,0.268039,0.386710,1000000
860,48.242710,Series RL,0.334214,0.000108090735319,,-149.465423,119.970657,20.000000,0.007852,100.000000,0,89.436111,50000,0,0,33.959350,33.957706,20.000000,0.266661,0.334214,1000000
861,48.299745,Series RL,0.361736,0.000108714912358,,-1.105274,-91.712097,20.000000,0.007852,100.000000,0,89.393180,50000,0,0,34.155712,34.153797,20.000000,0.268191,0.361736,1000000
862,48.357104,Series RL,0.703276,0.000109936525222,,59.732906,-31.433629,20.000000,0.007854,100.000000,0,88.833473,50000,0,0,34.544738,34.537578,20.000000,0.271318,0.703276,1000000
863,48.412543,Series RL,0.382667,0.000108393413007,,-163.907470,105.448677,20.000000,0.007854,100.000000,0,89.356163,50000,0,0,34.054946,34.052795,20.000000,0.267463,0.382667,1000000
864,48.467271,Series RL,0.677113,0.000109461629154,,7.744596,-83.383422,20.000000,0.007852,100.000000,0,88.871978,50000,0,0,34.395050,34.388385,20.000000,0.270065,0.677113,1000000
865,48.522255,Series RL,0.421130,0.000108797953041,,-126.859962,142.434127,20.000000,0.007849,100.000000,0,89.294090,50000,0,0,34.182479,34.179885,20.000000,0.268312,0.421130,1000000
866,48.583808,Series RL,0.533562,0.000109987814494,,147.340621,56.455951,20.000000,0.007847,100.000000,0,89.115333,50000,0,0,34.557811,34.553691,20.000000,0.271185,0.533562,1000000
867,48.645162,Series RL,0.660863,0.000108654961874,,-26.187072,-117.296195,20.000000,0.007854,100.000000,0,88.890869,50000,0,0,34.141361,34.134963,20.000000,0.268138,0.660863,1000000
868,48.701125,Series RL,0.325547,0.000108108293293,,176.680694,86.131507,20.000000,0.007850,100.000000,0,89.450813,50000,0,0,33.964782,33.963222,20.000000,0.266630,0.325547,1000000
869,48.755649,Series RL,0.423166,0.000109332627706,,-179.363052,89.931091,20.000000,0.007853,100.000000,0,89.294151,50000,0,0,34.350463,34.347858,20.000000,0.269746,0.423166,1000000
870,48.811072,Series RL,0.714698,0.000109536912625,,43.418956,-47.770851,20.000000,0.007851,100.000000,0,88.810203,50000,0,0,34.419456,34.412036,20.000000,0.270243,0.714698,1000000
871,48.865807,Series RL,0.493817,0.000109795695379,,-16.111761,-106.931968,20.000000,0.007848,100.000000,0,89.179794,50000,0,0,34.496871,34.493335,20.000000,0.270730,0.493817,1000000
872,48.925101,Series RL,0.311794,0.000107947804631,,-58.589893,-149.116653,20.000000,0.007850,100.000000,0,89.473236,50000,0,0,33.914237,33.912803,20.000000,0.266229,0.311794,1000000
873,48.979967,Series RL,0.355452,0.000108056103204,,12.424357,-78.175559,20.000000,0.007852,100.000000,0,89.400077,50000,0,0,33.948688,33.946826,20.000000,0.266560,0.355452,1000000
874,49.036867,Series RL,0.659074,0.000109698034723,,-119.275894,149.628463,20.000000,0.007855,100.000000,0,88.904388,50000,0,0,34.468955,34.462654,20.000000,0.270741,0.659074,1000000
875,49.097167,Series RL,0.332404,0.000108055059147,,84.572982,-5.988038,20.000000,0.007851,100.000000,0,89.438972,50000,0,0,33.948123,33.946498,20.000000,0.266525,0.332404,1000000
876,49.156259,Series RL,0.692566,0.00010912437028,,80.711868,-10.445455,20.000000,0.007851,100.000000,0,88.842681,50000,0,0,34.289424,34.282432,20.000000,0.269217,0.692566,1000000
877,49.212851,Series RL,0.407465,0.000109144866254,,0.122866,-90.557968,20.000000,0.007850,100.000000,0,89.319160,50000,0,0,34.291290,34.288871,20.000000,0.269199,0.407465,1000000
878,49.268698,Series RL,0.374949,0.000108481603944,,-145.621200,123.748451,20.000000,0.007853,100.000000,0,89.369667,50000,0,0,34.082565,34.080501,20.000000,0.267636,0.374949,1000000
879,49.325997,Series RL,0.628287,0.000108565157106,,-97.630187,171.314437,20.000000,0.007852,100.000000,0,88.944656,50000,0,0,34.112537,34.106750,20.000000,0.267845,0.628287,1000000
880,49.382698,Series RL,0.360837,0.000108862490371,,-73.004302,-163.608795,20.000000,0.007853,100.000000,0,89.395507,50000,0,0,34.202064,34.200160,20.000000,0.268586,0.360837,1000000
881,49.437654,Series RL,0.374738,0.000108108949011,,30.068954,-60.563194,20.000000,0.007851,100.000000,0,89.367851,50000,0,0,33.965496,33.963428,20.000000,0.266677,0.374738,1000000
882,49.494280,Series RL,0.461364,0.00010954874102,,19.187026,-71.581016,20.000000,0.007849,100.000000,0,89.231956,50000,0,0,34.418846,34.415752,20.000000,0.270149,0.461364,1000000
883,49.551441,Series RL,0.527808,0.00010815855124,,173.391326,82.501388,20.000000,0.007854,100.000000,0,89.110076,50000,0,0,33.983112,33.979011,20.000000,0.266896,0.527808,1000000
884,49.605952,Series RL,0.696947,0.000108579474685,,-25.951412,-117.121887,20.000000,0.007852,100.000000,0,88.829513,50000,0,0,34.118366,34.111248,20.000000,0.267910,0.696947,1000000
885,49.665686,Series RL,0.692394,0.000109903790234,,113.698623,22.549797,20.000000,0.007854,100.000000,0,88.851165,50000,0,0,34.534236,34.527294,20.000000,0.271218,0.692394,1000000
886,49.728185,Series RL,0.558973,0.000109998805735,,3.306935,-87.619766,20.000000,0.007850,100.000000,0,89.073303,50000,0,0,34.561664,34.557144,20.000000,0.271322,0.558973,1000000
887,49.789661,Series RL,0.681554,0.000109469618732,,-172.209854,96.654792,20.000000,0.007854,100.000000,0,88.864662,50000,0,0,34.397647,34.390895,20.000000,0.270161,0.681554,1000000
888,49.847810,Series RL,0.460683,0.000109489398508,,109.460327,18.693004,20.000000,0.007850,100.000000,0,89.232681,50000,0,0,34.400196,34.397109,20.000000,0.270030,0.460683,1000000
889,49.907158,Series RL,0.427635,0.000109465818112,,54.997856,-35.714576,20.000000,0.007851,100.000000,0,89.287559,50000,0,0,34.392360,34.389701,20.000000,0.270025,0.427635,1000000
890,49.964608,Series RL,0.647694,0.00010861126111,,64.000915,-27.086547,20.000000,0.007854,100.000000,0,88.912528,50000,0,0,34.127384,34.121234,20.000000,0.268037,0.647694,1000000
891,50.026590,Series RL,0.405758,0.000108889823641,,-162.675689,106.644706,20.000000,0.007854,100.000000,0,89.320434,50000,0,0,34.211154,34.208747,20.000000,0.268684,0.405758,1000000
892,50.084116,Series RL,0.667071,0.000109218898767,,8.342065,-82.771697,20.000000,0.007852,100.000000,0,88.886238,50000,0,0,34.318614,34.312129,20.000000,0.269456,0.667071,1000000
893,50.141438,Series RL,0.646539,0.000109985290297,,94.531242,3.459273,20.000000,0.007853,100.000000,0,88.928024,50000,0,0,34.558948,34.552898,20.000000,0.271380,0.646539,1000000
894,50.197212,Series RL,0.308376,0.000108210910034,,140.964370,50.444656,20.000000,0.007851,100.000000,0,89.480278,50000,0,0,33.996856,33.995460,20.000000,0.266897,0.308376,1000000
895,50.251934,Series RL,0.440095,0.000109246840009,,-17.814788,-108.549446,20.000000,0.007851,100.000000,0,89.265335,50000,0,0,34.323730,34.320907,20.000000,0.269468,0.440095,1000000
896,50.308096,Series RL,0.610841,0.000108362072216,,-43.497928,-134.525894,20.000000,0.007856,100.000000,0,88.972038,50000,0,0,34.048427,34.042949,20.000000,0.267477,0.610841,1000000
